Date,Close,High,Low,Open,Volume,ticker
2025-08-05,262403.53125,263399.37007827323,259416.01476518027,262901.4506641366,2118171,000660.KS
2025-08-06,257424.296875,259415.97422026112,256428.45820236942,259415.97422026112,1374559,000660.KS
2025-08-07,260909.734375,261905.5730558206,248959.67020515268,256926.37965171755,2724438,000660.KS
2025-08-08,255432.59375,264893.06018518517,254436.75517787525,260909.70589668615,2676174,000660.KS
2025-08-11,265888.90625,266386.8255500936,258918.03604868913,259415.95534878277,2415473,000660.KS
2025-08-12,267880.5625,274851.4321561338,266386.80471654277,266884.72397769516,3008648,000660.KS
2025-08-13,276843.125,277838.9635791367,272859.77068345324,276843.125,3472694,000660.KS
2025-08-14,275349.34375,276345.18224457506,269374.31278254976,276345.18224457506,2101050,000660.KS
2025-08-18,266386.8125,270868.0859813084,265888.89322429907,270868.0859813084,1993220,000660.KS
2025-08-19,261905.578125,268876.4490256654,260411.82007485742,267382.6909755228,1709646,000660.KS
2025-08-20,254436.78125,255930.53926125244,249955.50721624264,253440.9425758317,3571545,000660.KS
2025-08-21,243980.46875,249955.5006377551,243980.46875,245474.22672193876,6301130,000660.KS
2025-08-22,249955.515625,251449.273686504,244478.40273281874,244478.40273281874,3064062,000660.KS
2025-08-25,258420.125,260411.80226396918,252943.0125240848,254934.68978805395,3183709,000660.KS
2025-08-26,260411.8125,261407.65117112812,255930.53847992353,258420.1351577438,2050625,000660.KS
2025-08-27,258918.046875,259913.8855168269,254934.6923076923,257922.20823317306,2801594,000660.KS
2025-08-28,267768.875,267768.875,252311.08147113593,253308.35847299814,3836024,000660.KS
2025-08-29,268267.5,269264.77695167286,265275.6691449814,267270.22304832714,1892127,000660.KS
2025-09-01,255302.921875,260289.3070678711,254305.64483642578,258793.39151000977,1837054,000660.KS
2025-09-02,259790.671875,260787.94892634355,255302.92514395394,255302.92514395394,1584710,000660.KS
2025-09-03,261785.21875,264777.04982142855,257048.15288690475,258793.38767857142,2437896,000660.KS
2025-09-04,264777.0625,270262.086393597,263779.78542843694,266272.97810734465,2189959,000660.KS
2025-09-05,272755.25,274251.1654478976,271259.3345521024,272256.6115173675,3103427,000660.KS
2025-09-08,276245.75,278240.30415162456,273253.91877256316,277741.6656137184,2018299,000660.KS
2025-09-09,287215.8125,287714.45106336806,276245.7641059028,277243.0412326389,4158342,000660.KS
2025-09-10,303172.25,304169.5271381579,292202.20148026315,293698.1171875,5265553,000660.KS
2025-09-11,306164.0625,314142.27911237784,304668.14688517916,309155.8937296417,5148088,000660.KS
2025-09-12,327605.53125,328602.80836187216,318131.3986872146,321123.23002283106,4242516,000660.KS
2025-09-15,330098.6875,340570.096015861,324115.02549093653,338575.54201283987,4221256,000660.KS
2025-09-16,347052.40625,353036.0684267241,330597.3352640086,330597.3352640086,5841135,000660.KS
2025-09-17,332591.90625,341567.39997188904,332591.90625,340071.4843515742,4498866,000660.KS
2025-09-18,354532.0,356027.91561181436,335583.735583685,337578.28973277076,4526286,000660.KS
2025-09-22,350044.25,358022.4665242165,344309.90687321936,348049.69586894586,4377563,000660.KS
2025-09-23,360017.0,362011.5540166205,352038.78393351805,354531.97645429365,3315336,000660.KS
2025-09-24,356526.53125,363008.8318181818,347551.0381555944,358022.44676573423,4165199,000660.KS
2025-09-25,355529.25,358022.4424964937,348548.31100981764,351041.50350631133,2148215,000660.KS
2025-09-26,335583.71875,348049.6815564636,332093.2491641902,346553.766019688,3685324,000660.KS
2025-09-29,348049.65625,350044.21015401144,338076.8867299427,338575.52520594554,2275986,000660.KS
2025-09-30,346553.78125,355529.2748651079,346553.78125,352038.80512589926,2238614,000660.KS
2025-10-01,359019.75,361014.30416666664,350044.25625,350044.25625,2802437,000660.KS
2025-10-02,394423.09375,403398.58766592917,382954.407079646,387442.1540376106,7430763,000660.KS
2025-10-10,426834.5625,438053.92892085284,415365.87682535045,424840.0084696262,6835852,000660.KS
2025-10-13,413869.96875,414368.60726656625,401902.64435240964,404395.83693524095,4356534,000660.KS
2025-10-14,410379.5,435311.42588092346,405393.1148238153,423842.73997569864,4101275,000660.KS
2025-10-15,421349.5625,422845.47810650885,405891.76789940824,409382.237647929,2688019,000660.KS
2025-10-16,451267.875,453761.067679558,419355.00870165747,419853.6472375691,4247934,000660.KS
2025-10-17,464232.46875,473706.6007653061,448276.035882116,450270.58999060147,4541583,000660.KS
2025-10-20,484178.0,484178.0,464232.4593202884,476199.7837281153,3333903,000660.KS
2025-10-21,477695.6875,500633.05871607515,476698.4104906054,495646.67366910225,4126858,000660.KS
2025-10-22,480188.90625,480687.54478193144,467722.9429517134,473706.60533489095,3870276,000660.KS
2025-10-23,477197.09375,487169.8647792581,466725.684169279,468720.23837513063,3583993,000660.KS
2025-10-24,508611.28125,511603.11231617647,490161.65634191176,491657.57187499997,4254202,000660.KS
2025-10-27,533543.1875,535537.7414719627,521575.8636682243,531548.6335280373,3381231,000660.KS
2025-10-28,519581.34375,525565.0060580614,507614.0191338771,519581.34375,5659008,000660.KS
2025-10-29,556480.5625,557477.8394937277,521575.8677195341,536535.0226254481,4803031,000660.KS
2025-10-30,566453.3125,577423.3590448943,550496.8811619718,556480.5429137324,4888461,000660.KS
2025-10-31,557477.875,564458.8144007156,550496.9355992845,555483.3208855098,3351809,000660.KS
2025-11-03,618311.8125,622300.9209677419,553488.7998991936,555483.3541330645,5787058,000660.KS
2025-11-04,584404.3125,612328.0680460751,581412.4815486348,609336.2370947099,5969769,000660.KS
2025-11-05,577423.375,585401.5908894646,530551.3566493955,561466.9432210708,8976222,000660.KS
2025-11-06,591385.3125,605347.1917158517,581412.5416315346,600360.8062816189,5321244,000660.KS
2025-11-07,578420.6875,597368.9514008621,563461.531788793,575428.8563577586,4789397,000660.KS
2025-11-10,604349.875,613325.3681930694,579417.9494636963,582409.7805280528,4893645,000660.KS
2025-11-11,617314.4375,644240.9153877221,602355.2831179322,620306.2683764135,5508697,000660.KS
2025-11-12,615319.9375,618311.7686385738,599363.5047609401,603352.6129457051,2831484,000660.KS
2025-11-13,610333.5625,620306.3331290849,605347.1771854575,605347.1771854575,3875541,000660.KS
2025-11-14,558475.125,583407.0502232143,558475.125,577423.3881696429,5778374,000660.KS
2025-11-17,604349.875,604349.875,582409.7805280528,586398.8886138614,4470947,000660.KS
2025-11-18,568447.875,589390.6914473685,568447.875,581412.4756578947,3544391,000660.KS
2025-11-19,560469.6875,568447.9036921709,544513.2551156584,561466.9645240214,4529736,000660.KS
2025-11-20,569445.1875,595374.3904334501,568447.9104640981,593379.8363616462,4670237,000660.KS
2025-11-21,519581.34375,529554.1142634357,512600.404390595,516589.51259596925,6646712,000660.KS
2025-11-24,518584.0625,540524.157451923,515592.2313701923,529554.1099759615,6399162,000660.KS
2025-11-25,517586.78125,548502.369340077,516589.5042148362,544513.261199422,3716730,000660.KS
2025-11-26,522573.1875,526562.2958015268,499635.8147662214,511603.1396708015,5127393,000660.KS
2025-11-27,542907.25,554883.1452205882,531929.3460477941,533925.3285845588,3654092,000660.KS
2025-11-28,528935.375,550891.183018868,528935.375,549893.1917452831,2680138,000660.KS
2025-12-01,536919.25,543905.188197026,523945.36477695167,540911.2146840149,3134704,000660.KS
2025-12-02,556879.125,557877.1162634408,540911.2647849462,546899.2123655914,2686580,000660.KS
2025-12-03,550891.1875,557877.1264719203,542907.2572463768,548895.2049365942,2586619,000660.KS
2025-12-04,540911.3125,541909.303851476,530931.3989852399,540911.3125,2858305,000660.KS
2025-12-05,542907.25,544903.2325367647,525941.3984375,528935.3722426471,3204933,000660.KS
2025-12-08,575840.9375,578834.9111785096,531929.3235485269,541909.2358102254,4288433,000660.KS
2025-12-09,564863.0625,573844.9839885159,562867.0799469964,567857.0363295053,2391174,000660.KS
2025-12-10,585820.875,591808.8226149915,568855.0234241908,569853.0146933561,3986083,000660.KS
2025-12-11,563865.0625,587816.8527654867,563865.0625,581828.905199115,4021907,000660.KS
2025-12-12,569853.0,577836.9299474605,558875.0963222417,563865.0525394045,2646148,000660.KS
2025-12-15,552887.1875,562368.1049751805,533925.352549639,533925.352549639,2482125,000660.KS
2025-12-16,528935.375,549893.1917452831,528935.375,543905.2441037736,3287998,000660.KS
2025-12-17,549893.1875,552887.1612976406,523945.41458711436,528935.3709165155,2692626,000660.KS
2025-12-18,550891.1875,561869.0915987318,535921.3182744565,536919.3095561594,2959059,000660.KS
2025-12-19,545901.1875,568854.9851462523,545901.1875,567856.9939442413,3440005,000660.KS
2025-12-22,578834.9375,578834.9375,565861.0509698276,572846.9898706897,2878464,000660.KS
2025-12-23,582826.9375,591808.8594820206,579832.9635059931,583824.9288313356,2011188,000660.KS
2025-12-24,586818.875,589812.8488520408,582826.9098639456,585820.8837159864,2160697,000660.KS
2025-12-26,597796.8125,603784.7605383974,588814.890442404,592806.8558013355,4243548,000660.KS
2025-12-29,638714.4375,638714.4375,623744.5678710938,628734.5244140625,4176151,000660.KS
2025-12-30,649692.3125,657676.2426075268,632726.4610215054,637716.4173387097,4094603,000660.KS
2026-01-02,675640.0625,677636.0449593796,645700.3256093058,649692.2905280651,4181895,000660.KS
2026-01-05,694601.9375,698593.902658046,682626.0420258621,696597.920079023,4337511,000660.KS
2026-01-06,724541.625,725539.6162190082,669652.1079545454,688613.9411157025,4830275,000660.KS
2026-01-07,740509.5625,760469.3889824797,726537.6839622641,758473.4063342317,5693115,000660.KS
2026-01-08,754481.375,786417.0945767196,729531.5940806878,729531.5940806878,6496379,000660.KS
2026-01-09,742505.5,754481.3951612903,725539.6485215054,742505.5,4343703,000660.KS
2026-01-12,747495.4375,760469.3235981308,733523.5601635515,753483.3849299066,3329793,000660.KS
2026-01-13,736517.5625,752485.4229336043,722545.6846205962,751487.431656504,3771944,000660.KS
2026-01-14,740509.5625,748493.4930929919,726537.6839622641,731527.6405828841,4885051,000660.KS
2026-01-15,747495.4375,748493.4287383178,725539.6302570094,730529.5864485982,3003414,000660.KS
2026-01-16,754481.375,761467.3136574074,745499.4538690477,749491.4188161376,3712326,000660.KS
2026-01-19,762465.3125,772445.2249672775,748493.4350458115,753483.3912794503,3392008,000660.KS
2026-01-20,741507.5,762465.3162853298,735519.5524899059,762465.3162853298,2762369,000660.KS
2026-01-21,738513.5625,754481.4233108108,726537.6668918919,727535.6581925675,5108442,000660.KS
2026-01-22,753483.4375,771447.2810430464,749491.4722682119,764461.3418874172,3545309,000660.KS
2026-01-23,765459.3125,774441.2340286832,742505.5130378096,752485.4258474576,3508272,000660.KS
2026-01-26,734521.5625,752485.4050611412,734521.5625,751487.4138077445,3133330,000660.KS
2026-01-27,798393.0,798393.0,731527.58625,736517.5425,5660198,000660.KS
2026-01-28,839310.625,852284.5109988109,801386.958234245,808372.8968489893,6708497,000660.KS
2026-01-29,859270.5,882224.2996515679,817354.8658536585,877234.3432055749,6837983,000660.KS
2026-01-30,907174.0625,929129.8703932894,851286.5514988999,852284.5427667768,7875195,000660.KS
2026-02-02,828332.75,886216.2433734939,828332.75,868252.4006024096,7634191,000660.KS
2026-02-03,905178.0625,905178.0625,869250.3775496141,872244.3512954796,5272538,000660.KS
2026-02-04,898192.125,904180.0725,881226.27375,882224.265,3800763,000660.KS
2026-02-05,840308.6875,875238.3835362233,836316.7222387174,849290.609337886,5473720,000660.KS
2026-02-06,837314.6875,848292.5916269368,789411.1058551847,803382.9838349225,5581574,000660.KS
2026-02-09,885218.3125,897194.2084977452,871246.433835964,896196.2171645998,4228584,000660.KS
2026-02-10,874240.375,903182.1225742009,874240.375,892204.2183219178,3441377,000660.KS
2026-02-11,858272.5,872244.3779069767,846296.6046511629,858272.5,3125590,000660.KS
2026-02-12,886216.25,892204.1976351351,876236.3372747748,880228.3023648649,4619344,000660.KS
2026-02-13,878232.3125,901186.1115767045,876236.3299715909,887214.2338778409,3534047,000660.KS
2026-02-19,892204.1875,911166.021462528,886216.239932886,903182.0913730426,3285109,000660.KS
2026-02-20,947093.6875,953081.6349446786,879230.2831269758,890208.1867755533,5054333,000660.KS
2026-02-23,949089.75,978031.4984227129,939109.8367507886,978031.4984227129,3523887,000660.KS
2026-02-24,1002981.25,1002981.25,944099.7636815921,950087.711442786,4102382,000660.KS
2026-02-25,1015955.125,1035914.9506385069,1001983.2470530452,1009967.1773084479,3462525,000660.KS
2026-02-26,1098816.25,1098816.25,1022828.9570063695,1023828.7898089172,4461976,000660.KS
2026-02-27,1060822.625,1095816.7737983034,1047824.7983034872,1049824.4639491045,6453062,000660.KS
2026-03-03,938843.0,1039826.112886049,938843.0,1021829.1224707135,6818327,000660.KS
2026-03-04,848858.0625,953840.5083922261,845858.5640459363,893850.539310954,9253420,000660.KS
2026-03-05,940842.6875,991834.1615302869,926845.0279622742,975836.8363443146,6442459,000660.KS
2026-03-06,923845.5,937843.1590909091,884852.0211038961,911847.5064935065,3744322,000660.KS
2026-03-09,835860.25,863855.5693779904,807864.9306220096,850857.7425239235,7253621,000660.KS
2026-03-10,937843.1875,949841.1813699361,898849.7074227079,914847.0325826226,5304897,000660.KS
2026-03-11,954840.3125,984835.2961387434,940842.6534685864,953840.4797120418,3916098,000660.KS
2026-03-12,929844.5,962838.9822580644,927844.8344086021,937843.1623655914,3711742,000660.KS
2026-03-13,909847.875,928844.6987637363,883852.2214285715,890851.0512362638,3645102,000660.KS
2026-03-16,973837.125,974836.9577772074,923845.4861396303,924845.3189168378,3829496,000660.KS
2026-03-17,969837.8125,1009831.1243556702,968837.9797036083,1008831.2915592784,3326240,000660.KS
2026-03-18,1055823.5,1059822.8314393938,998833.0269886364,999832.8598484847,4347884,000660.KS
2026-03-19,1012830.625,1042825.6089585391,1002832.2970138204,1007831.4610069102,3347483,000660.KS
2026-03-20,1006831.625,1025828.4481132075,1001832.4610228401,1022828.9497269116,3426646,000660.KS
2026-03-23,932844.0,962838.9839228296,926845.0032154341,951840.8231511255,3911813,000660.KS
2026-03-24,985835.125,993833.7872718052,937843.1513691683,992833.9544878296,4352152,000660.KS
2026-03-25,994833.625,1041825.766080402,987834.7954773869,1015830.1135678391,4463869,000660.KS
2026-03-26,932844.0,972837.3118971061,930844.3344051447,964838.649517685,4660620,000660.KS
2026-03-27,932844.0,933843.8327974277,879852.8617363344,889851.1897106109,4520942,000660.KS
2026-03-30,872854.0625,883852.2236540664,861855.9013459336,866855.065506873,4498502,000660.KS
2026-03-31,806865.0625,851857.5381040892,805865.229708798,816863.3904120198,7194351,000660.KS
2026-04-01,896850.0,904848.6622073578,857856.5217391304,883852.1739130435,6255058,000660.KS
2026-04-02,829861.25,913847.2078313254,817863.2560240964,911847.5421686748,6127534,000660.KS
2026-04-03,875853.5625,885851.8908390411,859856.2371575342,866855.066994863,2927164,000660.KS
2026-04-06,885851.875,901349.2836484199,868854.7171275396,876853.3796557563,3100989,000660.KS
2026-04-07,915846.875,932844.0331604803,887851.5556768558,916846.7078329694,3619929,000660.KS
2026-04-08,1032827.3125,1055823.467570184,991834.1665053243,1006831.6589424007,6709356,000660.KS
2026-04-09,997833.125,1024828.6103456914,989834.4626753507,1014830.2824398798,5026817,000660.KS
2026-04-10,1026828.3125,1041825.8048928919,1023828.8140214216,1029827.8109785784,3134921,000660.KS
2026-04-13,1039826.125,1042825.6234375,995833.48125,998832.9796875,2769753,000660.KS
2026-04-14,1102815.625,1127811.4460562102,1077819.8039437896,1091817.4637352675,4754545,000660.KS
2026-04-15,1135810.125,1172803.940691021,1129811.1278609154,1164805.2778389084,4093703,000660.KS
2026-04-16,1154806.875,1160805.8717532468,1129811.0551948051,1140809.2159090908,2901319,000660.KS
2026-04-17,1127811.375,1154806.8600398935,1120812.5455452127,1148807.8633643617,3578235,000660.KS
2026-04-20,1165805.0,1174803.4948542023,1140809.1809605488,1147808.0102915952,3748014,000660.KS
2026-04-21,1223795.375,1227794.7062908497,1192800.5574959149,1195800.0559640522,3516960,000660.KS
2026-04-22,1222795.5,1232793.8278822568,1194800.1819296812,1226794.8311529027,2894919,000660.KS
2026-04-23,1224795.25,1266788.23,1182802.27,1219796.0857142857,5343871,000660.KS
2026-04-24,1221795.75,1241792.4071194762,1192800.5971767595,1236793.2428396072,3127857,000660.KS
2026-04-27,1291784.0,1316779.8204334367,1248791.1888544892,1252790.5201238391,4563073,000660.KS
2026-04-28,1299782.625,1327777.943076923,1295783.293846154,1312780.45125,3002713,000660.KS
2026-04-29,1292783.875,1316779.8633990719,1280785.880800464,1283785.3793503481,3001208,000660.KS
2026-04-30,1285785.0,1324778.4797822705,1285785.0,1311780.6531881804,3342342,000660.KS
2026-05-04,1446758.125,1449757.6235314445,1332777.180805114,1338776.1778680028,5776641,000660.KS
2026-05-06,1600732.375,1613730.2019050594,1556739.7300905683,1589734.213772642,6631934,000660.KS
2026-05-07,1653723.5,1664721.6611245465,1566738.0438331317,1621728.8494558646,5860618,000660.KS
2026-05-08,1685718.125,1688717.6234430603,1590734.0076364174,1590734.0076364174,4278087,000660.KS
2026-05-11,1879685.625,1948674.086768617,1825694.6549202127,1832693.484375,7433039,000660.KS
2026-05-12,1834693.25,1966671.1840599454,1803698.4321525884,1943675.0288828337,9160593,000660.KS
2025-05-12,188222.828125,192280.2077007755,187728.0257377103,190795.80053890642,437578,035420.KS
2025-05-13,186243.625,189014.5184643996,185649.86211477153,188024.91365568544,680047,035420.KS
2025-05-14,189212.4375,189410.35845972804,186936.34646312761,187925.9512617678,363846,035420.KS
2025-05-15,187233.21875,188321.78397529072,186243.61399973574,187826.98160015856,355097,035420.KS
2025-05-16,185847.78125,187728.03036807774,185550.89981030353,187134.26748868477,285272,035420.KS
2025-05-19,183472.71875,186243.61202130528,182582.0744842233,185649.84917745416,262018,035420.KS
2025-05-20,183076.875,184561.2820945946,182087.27027027027,183868.55878378378,293512,035420.KS
2025-05-21,182878.96875,184561.29692573054,182681.04778814936,183967.53404017858,382117,035420.KS
2025-05-22,181295.59375,182582.07995019105,179217.42373430677,181295.59375,469433,035420.KS
2025-05-23,181196.640625,183373.77120596668,180899.7591821409,182186.2454345303,257074,035420.KS
2025-05-26,186045.703125,186045.703125,179910.15334109042,181196.63958610373,472314,035420.KS
2025-05-27,181889.359375,184957.13420667846,181097.67554747008,184264.41085758977,668670,035420.KS
2025-05-28,185748.8125,187035.2986814065,182186.23538225892,182681.03775972297,727369,035420.KS
2025-05-29,187332.1875,188618.67373217116,185748.8198296355,187332.1875,649059,035420.KS
2025-05-30,185550.890625,186837.3768,184165.443975,186738.416325,989028,035420.KS
2025-06-02,184561.296875,186342.58553116623,183769.613027815,183868.57350871313,408085,035420.KS
2025-06-04,183571.6875,187134.26472371968,183571.6875,187035.304245283,817069,035420.KS
2025-06-05,189212.4375,190004.12133891214,184363.37398666318,184363.37398666318,911249,035420.KS
2025-06-09,196436.546875,200394.96595560454,190300.99730006297,193368.77208753148,1407038,035420.KS
2025-06-10,197920.953125,201879.3721875,194754.217875,201879.3721875,911907,035420.KS
2025-06-11,198910.5625,199900.16728855722,196832.39244402986,198415.7601057214,512085,035420.KS
2025-06-12,196832.390625,199405.3630514706,196832.390625,197426.15349264705,624703,035420.KS
2025-06-13,198415.75,203858.57605985037,195347.9753117207,201384.56421446384,1050533,035420.KS
2025-06-16,207322.203125,209301.41270137232,199900.16721360383,208806.61030727922,1159906,035420.KS
2025-06-17,204353.390625,210785.82180690073,201879.37863196124,209796.21700968524,837169,035420.KS
2025-06-18,240968.765625,241958.370411961,201879.37654004106,202374.17893352156,5706879,035420.KS
2025-06-19,249380.40625,256307.63975694444,245916.78949652778,251854.4182167659,3810468,035420.KS
2025-06-20,266698.5,266698.5,242453.18181818182,246411.60111317254,4889308,035420.KS
2025-06-23,286985.375,291933.3987068965,267193.2801724138,273625.7109913793,5050411,035420.KS
2025-06-24,287480.1875,289459.3970524957,274615.325408778,285500.97794750426,4326501,035420.KS
2025-06-25,280552.9375,283521.75165343913,273130.9021164021,279563.332782187,2862461,035420.KS
2025-06-26,258286.84375,272141.3104645594,251359.61039272032,267193.2866379311,4314779,035420.KS
2025-06-27,254823.234375,262245.2703276699,249380.40800970874,260760.86313713592,2316733,035420.KS
2025-06-30,259771.25,265214.0761904762,252844.01666666666,254328.4238095238,2219752,035420.KS
2025-07-01,259276.453125,266203.68660543894,257297.2435591603,261255.6626908397,1791173,035420.KS
2025-07-02,249380.40625,260760.86129712302,247401.1966765873,260266.05890376985,1870730,035420.KS
2025-07-03,250370.0,257297.23320158102,246906.38339920947,247895.98814229248,1207730,035420.KS
2025-07-04,246411.59375,251854.4201179719,244927.18655873495,249875.2105296185,874760,035420.KS
2025-07-07,253338.828125,257792.04971313477,245916.7921447754,245916.7921447754,1175356,035420.KS
2025-07-08,255318.03125,260266.0551114341,252349.21693313954,258781.64795300388,903743,035420.KS
2025-07-09,251359.609375,255812.83080093504,248390.7950910433,255812.83080093504,952460,035420.KS
2025-07-10,256802.4375,262245.2637283237,248390.79696531792,252844.0184248555,1754234,035420.KS
2025-07-11,250370.0,258781.64031620554,250370.0,258286.83794466403,1249355,035420.KS
2025-07-14,246411.59375,249875.2105296185,241463.5697791165,249380.40813253014,1205192,035420.KS
2025-07-15,246906.390625,250370.0073271543,244432.37869488978,244927.1810809118,791762,035420.KS
2025-07-16,247401.1875,252844.01362500002,246411.58275,248390.79225,785410,035420.KS
2025-07-17,240968.765625,252349.22067505133,239979.160838039,251359.61588809034,1262077,035420.KS
2025-07-18,239484.359375,242453.17374741734,237505.14979338844,240968.76656120867,703602,035420.KS
2025-07-21,237505.140625,242947.96676432292,237505.140625,238989.54775390626,674282,035420.KS
2025-07-22,232557.125,239484.3585106383,232062.32260638298,238989.55611702127,930384,035420.KS
2025-07-23,229093.5,235031.12850971922,227114.29049676025,233546.7213822894,719824,035420.KS
2025-07-24,224640.28125,232062.31697411893,222661.07172356828,230577.90982929515,1177878,035420.KS
2025-07-25,232062.3125,233546.7196162047,222661.06743070364,224145.4745469083,1202489,035420.KS
2025-07-28,233051.921875,234536.32902070062,229588.3052016985,233546.7242569002,600063,035420.KS
2025-07-29,230577.90625,237505.13948497854,229588.3015021459,233051.9181196352,928345,035420.KS
2025-07-30,231567.515625,237505.14423076925,231072.7132411859,231072.7132411859,768748,035420.KS
2025-07-31,232557.125,234041.53218085106,230083.1130319149,232557.125,521064,035420.KS
2025-08-01,222661.078125,230577.91645833335,221671.47333333333,230083.1140625,827729,035420.KS
2025-08-04,230083.109375,237010.34277553763,222661.07358870967,223155.87597446237,1276649,035420.KS
2025-08-05,229588.3125,234041.5340786638,226619.49811422414,233546.73168103446,683813,035420.KS
2025-08-06,226124.6875,234041.52557439826,223650.67560175055,234041.52557439826,1076418,035420.KS
2025-08-07,233051.921875,233051.921875,225629.8861464968,227609.09567409765,1019496,035420.KS
2025-08-08,227114.296875,238989.55422794117,226124.69209558825,238494.7518382353,1638049,035420.KS
2025-08-11,220681.859375,227609.09262892377,220187.05699971973,227114.2902536435,1264837,035420.KS
2025-08-12,220681.859375,225629.8831278027,220681.859375,221176.66175028027,743541,035420.KS
2025-08-13,222661.078125,223650.68291666667,219197.46135416668,223155.88052083334,1017399,035420.KS
2025-08-14,222166.265625,231072.7083449332,221671.4632516704,226124.68461163697,1165222,035420.KS
2025-08-18,223650.671875,226124.68373202434,221176.66001797566,222166.26476078542,479724,035420.KS
2025-08-19,223155.875,226124.6893015521,220681.8630820399,225629.88691796007,419214,035420.KS
2025-08-20,219197.453125,221671.46501128667,217218.24361597066,219197.453125,507825,035420.KS
2025-08-21,220681.859375,224145.47600196188,219692.25462443946,219692.25462443946,463923,035420.KS
2025-08-22,219692.265625,224640.28962556308,218702.6608248874,221671.47522522524,543978,035420.KS
2025-08-25,223155.875,223155.875,219197.45593126386,222166.27023281596,564999,035420.KS
2025-08-26,218702.65625,222166.27297794117,218702.65625,221671.4705882353,685341,035420.KS
2025-08-27,215733.84375,219692.26290137615,214249.43656823394,219692.26290137615,691579,035420.KS
2025-08-28,215239.03125,216228.6359913793,212765.0193965517,215239.03125,663919,035420.KS
2025-08-29,212270.21875,215733.83537296037,211775.41637529136,215239.03299825176,750586,035420.KS
2025-09-01,213259.828125,214249.43289588168,208311.80427059165,209301.40904147332,634984,035420.KS
2025-09-02,222661.078125,226619.4972916667,213754.635,213754.635,1790972,035420.KS
2025-09-03,218702.65625,222661.07536764705,217713.05147058825,222166.27297794117,711207,035420.KS
2025-09-04,224640.28125,227114.29315803963,219197.45505231275,219197.45505231275,971838,035420.KS
2025-09-05,226619.5,228103.9072052402,223155.88318777294,225135.09279475984,941824,035420.KS
2025-09-08,225629.890625,227114.29780016447,223650.68105811402,226124.6930167215,716688,035420.KS
2025-09-09,228598.703125,230577.9126758658,223650.6792478355,226124.69118641777,929473,035420.KS
2025-09-10,231072.71875,232062.32354122057,228103.90437633832,229588.31156316918,915806,035420.KS
2025-09-11,230577.90625,233546.72049356223,229093.4991282189,232062.3133717811,808213,035420.KS
2025-09-12,233546.71875,236515.5329713983,230083.10215836865,232062.31163930084,1191699,035420.KS
2025-09-15,231567.515625,233546.7251602564,229093.5037059295,233546.7251602564,710904,035420.KS
2025-09-16,232557.125,238494.75372340425,232062.32260638298,237010.3465425532,923864,035420.KS
2025-09-17,231072.71875,232557.12593683085,227114.29958511778,231072.71875,2083776,035420.KS
2025-09-18,234288.921875,236020.73016763464,231072.70647439282,232557.11358236536,1004507,035420.KS
2025-09-22,229588.3125,232557.12688577586,226619.49811422414,231567.52209051725,1004689,035420.KS
2025-09-23,228598.703125,233051.92461444807,227609.09834956712,229588.3079004329,735957,035420.KS
2025-09-24,225629.890625,231072.7169339364,222166.27388294955,228598.70497532893,982181,035420.KS
2025-09-25,251359.609375,254328.4236589567,223155.8736774114,224145.47843873032,8314576,035420.KS
2025-09-26,253833.625,259276.45126705655,247401.19395711503,248885.6011208577,4597910,035420.KS
2025-09-29,271646.5,275604.91894353373,263234.8597449909,265708.8715846995,3486022,035420.KS
2025-09-30,265708.875,276594.52723463683,262740.0607541899,276099.7248603352,2764865,035420.KS
2025-10-01,251854.421875,265708.88909012766,250370.01467337916,264224.48188850685,3385774,035420.KS
2025-10-02,250370.0,255318.023715415,247895.98814229248,252844.01185770752,2205648,035420.KS
2025-10-10,264719.28125,272141.3171728972,252844.0237733645,253833.62856308412,3490894,035420.KS
2025-10-13,259771.25,263729.66904761904,255318.02857142856,255318.02857142856,1454859,035420.KS
2025-10-14,255318.03125,267688.0909035853,254328.4264777132,259276.4503391473,2072061,035420.KS
2025-10-15,255812.828125,258286.8400024178,252349.21149661508,257792.03762693424,1438737,035420.KS
2025-10-16,257792.046875,267193.29234644916,252844.02294265837,254823.232515595,2154638,035420.KS
2025-10-17,252844.015625,257792.03941413894,251359.60848825832,257297.23703522506,1478832,035420.KS
2025-10-20,255318.03125,259771.25272529072,247401.19307170543,252349.21693313954,1527621,035420.KS
2025-10-21,251854.421875,257792.0506814833,251359.6194744597,257297.24828094302,1321294,035420.KS
2025-10-22,252844.015625,253833.6203828278,244432.3751834638,251359.60848825832,1076507,035420.KS
2025-10-23,239979.15625,248885.59916237113,239484.35386597938,248885.59916237113,2033710,035420.KS
2025-10-24,244432.375,245916.78213562752,239979.15359311743,242453.16548582996,1005395,035420.KS
2025-10-27,248390.796875,248885.59925921317,239484.35395916336,242453.16826444224,1317125,035420.KS
2025-10-28,250370.0,252349.20948616602,245421.976284585,247895.98814229248,908952,035420.KS
2025-10-29,262245.25,265708.86650943395,250864.79575471696,252349.20283018867,2466385,035420.KS
2025-10-30,252844.015625,264224.47034001956,251854.4108671722,264224.47034001956,1393179,035420.KS
2025-10-31,264719.28125,270656.90998831776,258286.85011682243,260266.05969626168,2861914,035420.KS
2025-11-03,271646.5,284511.36156648456,268677.68579234974,280552.9426229508,2760215,035420.KS
2025-11-04,264224.46875,271151.7020131086,264224.46875,269667.29488529963,1325780,035420.KS
